house_id,house_size,bedrooms,bathrooms,lot_size,year_built,stories,garage_cars,location,condition,has_pool,sale_date,price
H-0899,2523,3,4.0,4947.0,1976.0,2,2.0,Suburbs,Poor,No,2021-10-12,285846
H-0900,1309,2,3.0,3413.0,2000.0,2,1.0,Industrial,Fair,No,2020-02-14,100980
H-0901,2021,4,2.5,3868.0,1965.0,1,2.0,Rural,Good,No,2024-02-22,200230
H-0902,1563,4,2.0,6181.0,2009.0,3,2.0,Rural,Poor,No,2020-02-03,185315
H-0903,1817,3,1.0,3162.0,1989.0,1,0.0,Suburbs,Average,No,2020-02-19,277333
H-0904,2567,3,1.0,7631.0,2016.0,1,2.0,Rural,Fair,No,2020-10-03,268094
H-0905,1914,4,2.5,5868.0,1951.0,2,3.0,Rural,Average,No,2022-11-15,212071
H-0906,1827,2,3.0,5198.0,1997.0,2,1.0,Downtown,,No,2022-06-25,308140
H-0907,984,4,2.5,3104.0,2001.0,2,2.0,Industrial,Good,No,2023-01-08,152163
H-0908,2247,4,3.0,4023.0,1973.0,2,2.0,Suburbs,Average,No,2024-02-04,342334
H-0909,2187,3,1.0,6315.0,1951.0,2,2.0,Suburbs,Fair,No,2022-01-31,289705
H-0910,3097,3,2.0,6869.0,2014.0,1,1.0,Suburbs,Excellent,No,2020-03-14,575112
H-0911,1615,3,2.0,6218.0,1969.0,1,2.0,Downtown,Good,No,2023-07-02,385231
H-0912,1931,4,2.0,6575.0,1983.0,3,2.0,Rural,Good,Yes,2023-09-21,252822
H-0913,1949,3,1.0,7662.0,1990.0,1,2.0,Suburbs,Good,No,2020-03-24,382392
H-0914,2746,3,4.0,4376.0,1990.0,1,3.0,Waterfront,Good,No,2021-02-10,709469
H-0915,1742,4,2.0,3854.0,1972.0,2,3.0,Suburbs,Average,No,2023-07-13,302658
H-0916,1967,6,3.5,3911.0,1987.0,2,1.0,Suburbs,Good,No,2021-09-21,389315
H-0917,2164,3,2.0,3306.0,1993.0,2,0.0,Rural,Good,No,2022-03-02,220600
H-0918,1911,5,4.0,4024.0,2016.0,3,2.0,Rural,Fair,No,2023-10-09,219281
H-0919,1532,3,2.5,4897.0,2011.0,2,2.0,Suburbs,Average,No,2020-06-07,320467
H-0920,1916,2,3.5,3980.0,1961.0,2,3.0,Industrial,Good,No,2023-02-07,194569
H-0921,2444,3,1.0,6776.0,1979.0,2,2.0,Rural,Good,Yes,2020-12-25,285577
H-0922,1184,3,3.0,4403.0,2014.0,2,2.0,Downtown,Average,Yes,2020-04-14,319940
H-0923,1879,3,3.5,6077.0,1990.0,2,0.0,Suburbs,Fair,No,2023-01-14,288547
H-0924,1379,1,1.5,3428.0,1969.0,1,2.0,Suburbs,Good,No,2020-07-22,216231
H-0925,2517,5,1.0,6119.0,1955.0,2,1.0,Waterfront,Poor,No,2023-06-04,393409
H-0926,886,4,2.0,2338.0,1953.0,1,0.0,Suburbs,Fair,No,2020-12-05,148535
H-0927,1464,4,3.5,2843.0,1959.0,3,3.0,Suburbs,Fair,No,2020-03-22,241683
H-0928,2026,2,2.5,6250.0,2000.0,2,2.0,Downtown,Good,No,2020-06-15,458311
H-0929,2739,2,2.5,6602.0,1987.0,1,1.0,Suburbs,Good,No,2023-11-09,445417
H-0930,1760,2,1.5,6390.0,1950.0,1,2.0,Rural,Good,No,2021-09-13,164746
H-0931,1466,4,1.0,4971.0,1957.0,3,0.0,Rural,Excellent,No,2021-05-20,209096
H-0932,2928,5,3.0,8860.0,2012.0,2,2.0,Downtown,Excellent,No,2022-04-02,788503
H-0933,931,3,1.0,2244.0,1982.0,2,1.0,Downtown,Good,No,2022-11-25,218364
H-0934,480,2,2.5,971.0,1964.0,2,3.0,Suburbs,Average,Yes,2020-03-03,176925
H-0935,2064,3,3.5,7100.0,1980.0,3,2.0,Rural,Excellent,No,2024-02-12,279889
H-0936,1498,3,2.0,4068.0,1970.0,2,2.0,Waterfront,Excellent,No,2024-05-23,427833
H-0937,1187,3,3.0,2447.0,1952.0,1,0.0,Downtown,Poor,No,2021-11-29,202698
H-0938,2225,4,1.0,4423.0,,1,1.0,Suburbs,Excellent,No,2021-11-21,427455
H-0939,1946,4,2.5,3723.0,1984.0,2,2.0,Suburbs,Average,No,2024-01-10,358656
H-0940,1461,2,1.5,5030.0,1990.0,3,2.0,Industrial,Average,No,2021-12-19,105101
H-0941,1031,1,3.0,2136.0,2008.0,1,1.0,Suburbs,Poor,No,2023-12-04,169477
H-0942,2323,6,2.0,6542.0,1965.0,2,2.0,Suburbs,Fair,No,2020-02-17,352837
H-0943,2190,3,2.5,5757.0,2005.0,2,2.0,Suburbs,Average,No,2022-03-30,367734
H-0944,1740,2,2.5,5131.0,1994.0,3,2.0,Suburbs,Poor,No,2024-05-13,172258
H-0945,2907,2,1.5,,2008.0,2,1.0,Rural,Average,No,2021-02-27,285414
H-0946,1157,1,3.0,4245.0,1999.0,2,2.0,Downtown,Average,No,2021-03-21,271538
H-0947,884,3,2.0,2322.0,1961.0,1,2.0,Suburbs,Good,Yes,2022-11-20,203951
H-0948,1384,4,3.0,2129.0,1961.0,1,0.0,Rural,Average,No,2024-03-30,149613
H-0949,1772,3,1.5,4547.0,1982.0,2,1.0,Suburbs,Average,No,2020-11-28,241468
H-0950,1946,3,3.0,5868.0,1998.0,2,2.0,Suburbs,Average,Yes,2024-03-22,349496
H-0951,1655,4,1.5,4790.0,1970.0,2,3.0,Suburbs,Average,No,2023-01-14,314776
H-0952,2011,3,2.0,6291.0,2009.0,3,2.0,Rural,Good,No,2024-07-20,301868
H-0953,1049,5,2.0,1977.0,2001.0,2,1.0,Downtown,Good,No,2023-05-17,298221
H-0954,2666,5,3.0,8308.0,2003.0,2,2.0,Industrial,Average,No,2023-01-22,264663
H-0955,1750,1,2.0,3424.0,1988.0,1,1.0,Downtown,Good,Yes,2023-09-26,289888
H-0956,2470,4,3.5,8339.0,1998.0,1,1.0,Downtown,,No,2020-10-20,551482
H-0957,2005,3,3.5,,2013.0,2,2.0,Waterfront,Average,No,2024-05-02,523129
H-0958,2074,6,1.5,6791.0,1975.0,2,3.0,Waterfront,Poor,No,2020-10-04,380705
H-0959,2141,3,2.5,3467.0,2020.0,2,2.0,Downtown,Excellent,No,2020-02-12,560754
H-0960,2068,6,1.0,5210.0,1956.0,3,1.0,Industrial,Average,No,2023-03-14,212046
H-0961,2185,4,2.0,7128.0,2021.0,2,2.0,Suburbs,Excellent,No,2020-11-05,489544
H-0962,2597,3,3.0,5368.0,2011.0,2,1.0,Rural,Good,No,2023-06-24,297184
H-0963,1917,3,3.0,6686.0,1973.0,3,1.0,Downtown,Good,No,2023-08-23,434803
H-0964,2225,6,2.5,6846.0,1989.0,2,3.0,Suburbs,,No,2021-01-31,392488
H-0965,1746,5,2.0,5183.0,1996.0,1,3.0,Suburbs,Fair,No,2020-05-25,281112
H-0966,2664,2,2.0,6350.0,1957.0,1,1.0,Suburbs,Good,No,2022-04-18,351910
H-0967,1394,4,1.5,3772.0,2003.0,2,0.0,Suburbs,Average,No,2024-01-30,238249
H-0968,2880,3,3.0,8620.0,1958.0,2,1.0,Suburbs,Average,Yes,2023-11-19,453493
H-0969,1775,1,2.5,4759.0,1952.0,1,2.0,Industrial,Good,No,2020-07-14,165658
H-0970,941,3,3.0,3054.0,2003.0,2,3.0,Downtown,Average,No,2024-06-03,286002
H-0971,1876,3,2.0,4848.0,1970.0,2,1.0,Downtown,Good,Yes,2021-03-17,409361
H-0972,1391,4,2.0,2789.0,1997.0,3,2.0,Rural,Good,No,2021-08-07,190172
H-0973,2304,3,2.0,4688.0,1996.0,2,1.0,Downtown,Fair,No,2020-09-06,428936
H-0974,1408,4,1.0,2132.0,2017.0,3,0.0,Suburbs,Fair,No,2021-09-24,217935
H-0975,1532,1,2.0,3450.0,2012.0,2,2.0,Suburbs,Fair,No,2022-11-30,192557
H-0976,666,3,3.0,2245.0,1965.0,1,2.0,Suburbs,Good,No,2022-04-27,204325
H-0977,1528,3,3.5,5325.0,2023.0,1,1.0,Industrial,Good,No,2023-10-17,205399
H-0978,400,3,2.5,802.0,1954.0,2,1.0,Suburbs,Fair,No,2022-12-09,109499
H-0979,849,2,2.5,3309.0,1960.0,2,1.0,Suburbs,Good,Yes,2021-03-17,189051
H-0980,2256,2,1.0,6217.0,1978.0,3,2.0,Suburbs,Average,No,2022-07-22,344913
H-0981,2271,4,3.5,8612.0,2019.0,1,1.0,Downtown,Fair,No,2020-04-17,477989
H-0982,2055,3,1.0,6713.0,1997.0,2,2.0,Suburbs,Fair,Yes,2022-08-30,283966
H-0983,1219,3,3.5,4030.0,1964.0,1,2.0,Rural,Good,Yes,2021-10-14,194983
H-0984,1771,3,2.5,3033.0,1983.0,2,1.0,Rural,Poor,No,2020-06-13,137208
H-0985,1797,5,2.0,3683.0,2009.0,3,2.0,Waterfront,Average,Yes,2021-05-29,540258
H-0986,1104,5,3.5,1680.0,2011.0,1,1.0,Downtown,Average,No,2024-02-12,349149
H-0987,2702,3,1.0,8890.0,1951.0,2,2.0,Downtown,Average,No,2022-09-08,498552
H-0988,2326,3,2.5,5491.0,1968.0,1,2.0,Industrial,Excellent,No,2024-02-21,269401
H-0989,1667,2,2.5,5778.0,1998.0,2,2.0,Downtown,Good,Yes,2021-11-18,402922
H-0990,1816,5,2.0,4262.0,1977.0,1,0.0,Industrial,Fair,No,2024-06-26,181780
H-0991,1925,2,2.0,6830.0,1997.0,2,2.0,Waterfront,Good,No,2021-08-25,524294
H-0992,574,3,3.0,1048.0,1986.0,2,0.0,Industrial,Average,No,2023-06-20,87456
H-0993,1651,3,3.0,3192.0,2023.0,2,3.0,Suburbs,Average,No,2021-05-26,259256
H-0994,1390,3,1.0,3269.0,1998.0,1,2.0,Downtown,Good,Yes,2020-06-26,353895
H-0995,1199,2,3.5,3022.0,1997.0,2,1.0,Rural,Average,Yes,2023-10-26,167915
H-0996,1631,4,1.5,3868.0,2022.0,2,1.0,Rural,Poor,No,2023-06-30,196449
H-0997,2878,2,2.0,9811.0,1978.0,2,3.0,Downtown,Good,Yes,2023-10-05,566970
H-0998,2184,4,2.0,3805.0,2009.0,1,3.0,Rural,Average,No,2021-05-16,263907
H-0999,1457,2,1.0,3464.0,1978.0,2,3.0,Suburbs,Fair,No,2023-03-23,172952
H-1000,2143,2,1.5,7700.0,2007.0,2,2.0,Suburbs,Average,No,2021-01-03,336737
H-1001,2639,5,4.0,4399.0,1997.0,1,2.0,Waterfront,Excellent,No,2020-01-19,851355
H-1002,2354,2,2.0,9076.0,1972.0,1,2.0,Downtown,Average,No,2023-12-21,434794
H-1003,1835,4,1.5,7277.0,1976.0,3,0.0,Suburbs,Poor,No,2022-05-26,183876
H-1004,1411,3,1.5,2428.0,1956.0,1,0.0,Downtown,Good,No,2024-07-04,299905
H-1005,2218,2,3.0,4942.0,1998.0,3,2.0,Downtown,Average,No,2021-10-06,468328
H-1006,2036,5,3.5,4949.0,2003.0,2,2.0,Downtown,Poor,Yes,2024-05-20,347414
H-1007,2337,3,2.0,8041.0,2017.0,2,2.0,Suburbs,,Yes,2022-10-26,292003
H-1008,2181,5,1.0,6520.0,1991.0,2,1.0,Suburbs,Average,Yes,2022-05-07,390817
H-1009,2429,2,2.0,7556.0,2023.0,1,2.0,Waterfront,Poor,Yes,2021-05-21,417874
H-1010,1478,5,1.0,5015.0,2008.0,2,1.0,Industrial,Good,No,2023-10-13,162198
H-1011,2590,1,1.5,4648.0,1993.0,2,2.0,Suburbs,Fair,No,2023-10-19,315016
H-1012,1918,3,2.0,6872.0,1975.0,3,2.0,Downtown,Average,No,2021-11-28,439659
H-1013,3045,4,2.0,9939.0,1972.0,2,1.0,Suburbs,Good,No,2023-05-02,473631
H-1014,1386,5,2.5,,2022.0,2,3.0,Rural,Average,No,2022-01-18,211313
H-1015,2841,5,2.0,10580.0,1957.0,1,2.0,Rural,Excellent,No,2023-05-23,373755
H-1016,1918,4,3.5,6234.0,2002.0,2,3.0,Industrial,Good,No,2024-07-22,244550
H-1017,1409,5,3.5,2823.0,1963.0,1,1.0,Downtown,Good,No,2021-03-15,381281
H-1018,1509,2,2.5,3884.0,2020.0,1,1.0,Rural,Good,No,2022-11-27,192307
H-1019,1607,3,2.0,4395.0,1956.0,1,0.0,Suburbs,Good,No,2021-09-27,282089
H-1020,2054,3,2.0,3364.0,1958.0,2,0.0,Industrial,Fair,No,2022-07-06,129545
H-1021,2113,3,2.0,8212.0,1952.0,2,1.0,Suburbs,Good,No,2024-01-03,332354
H-1022,1455,3,3.0,2650.0,1966.0,2,,Suburbs,Average,No,2021-08-04,234114
H-1023,1785,3,2.5,5789.0,1993.0,2,,Rural,Average,Yes,2020-05-01,197782
H-1024,3085,2,3.5,8531.0,1995.0,3,3.0,Waterfront,Good,No,2023-08-30,771125
H-1025,2836,4,3.5,4435.0,2007.0,2,3.0,Suburbs,Fair,No,2022-07-18,407898
H-1026,2061,2,2.0,7856.0,1977.0,2,3.0,Downtown,Fair,No,2022-01-22,367203
H-1027,1822,3,2.5,6613.0,1963.0,2,2.0,Suburbs,Good,No,2020-11-02,329747
H-1028,1872,3,1.0,5261.0,1958.0,3,2.0,Suburbs,Poor,No,2020-06-04,195360
H-1029,2168,4,2.0,4492.0,1975.0,2,1.0,Suburbs,Average,No,2021-04-11,367911
H-1030,1186,4,2.0,2139.0,1951.0,2,1.0,Industrial,Good,No,2023-04-18,142310
H-1031,1645,4,2.0,3961.0,1983.0,1,2.0,Suburbs,Average,No,2021-11-20,302363
H-1032,798,2,3.5,1706.0,1968.0,3,3.0,Rural,Average,Yes,2022-08-12,114751
H-1033,2039,3,1.5,5641.0,1988.0,1,2.0,Rural,Average,Yes,2020-05-17,193420
H-1034,2188,2,2.5,8568.0,1962.0,1,2.0,Waterfront,Average,Yes,2020-07-25,522471
H-1035,1510,3,2.5,4435.0,1954.0,2,1.0,Industrial,Good,Yes,2020-01-19,118472
H-1036,2744,3,3.0,10220.0,1999.0,2,2.0,Rural,Poor,No,2023-02-01,218724
H-1037,1064,1,2.0,3327.0,1972.0,2,2.0,Suburbs,Fair,No,2021-03-18,172458
H-1038,921,3,3.5,2475.0,1978.0,2,3.0,Suburbs,Average,No,2024-06-06,200477
H-1039,1934,5,2.5,7033.0,2021.0,2,3.0,Suburbs,Excellent,No,2021-05-31,470574
H-1040,2428,5,2.0,6503.0,1975.0,2,2.0,Suburbs,Average,No,2021-08-31,371590
H-1041,2810,3,1.0,10317.0,2006.0,2,1.0,Suburbs,Average,No,2022-02-24,420937
H-1042,1524,1,2.5,3396.0,1950.0,2,1.0,Rural,Fair,No,2021-06-18,113294
H-1043,2447,2,3.0,4458.0,1977.0,3,2.0,Suburbs,Poor,No,2023-09-30,245657
H-1044,1776,3,2.5,6461.0,,2,3.0,Suburbs,Fair,No,2024-01-06,292702
H-1045,1696,5,3.0,5034.0,1996.0,3,1.0,Industrial,Average,No,2020-01-19,202691
H-1046,2330,2,2.5,8673.0,2008.0,1,1.0,Suburbs,Fair,Yes,2022-12-31,352245
H-1047,2191,4,1.5,8423.0,1980.0,2,1.0,Suburbs,Excellent,No,2023-02-22,420409
H-1048,854,2,1.0,1395.0,2019.0,1,,Rural,Good,No,2024-05-28,143168
H-1049,2685,6,2.0,7390.0,1998.0,2,2.0,Rural,Good,No,2021-09-12,330905
H-1050,2628,3,3.0,6405.0,1954.0,3,2.0,Suburbs,Fair,No,2020-11-22,361287
H-1051,1424,4,3.0,4364.0,1980.0,2,2.0,Rural,Fair,No,2022-05-21,169983
H-1052,2037,3,2.0,7096.0,1986.0,1,1.0,Downtown,Good,No,2022-01-19,448550
H-1053,2096,4,2.5,4614.0,1964.0,1,1.0,Suburbs,Good,No,2023-08-18,330287
H-1054,1956,2,2.0,5656.0,2001.0,2,2.0,Suburbs,Poor,No,2024-02-22,243169
H-1055,1469,2,2.0,4806.0,2018.0,1,3.0,Rural,Average,No,2020-05-25,199223
H-1056,1397,5,2.0,2565.0,1960.0,2,2.0,Suburbs,Average,No,2023-11-18,265223
H-1057,1784,5,1.5,6306.0,1992.0,2,2.0,Rural,Average,No,2024-03-01,213839
H-1058,2503,5,1.5,7547.0,2019.0,2,2.0,Suburbs,Average,No,2024-03-27,430938
H-1059,2126,4,1.0,8235.0,1972.0,2,2.0,Waterfront,Poor,No,2023-07-03,330074
H-1060,1577,4,1.5,3704.0,1989.0,2,0.0,Waterfront,Good,No,2023-05-27,408379
H-1061,2263,2,1.0,4006.0,2012.0,2,2.0,Suburbs,Good,No,2020-01-25,352770
H-1062,400,3,2.5,1106.0,1951.0,1,2.0,Suburbs,Good,No,2024-03-20,106296
H-1063,2489,3,2.0,4267.0,2022.0,3,2.0,Rural,Excellent,No,2021-08-11,340750
H-1064,756,4,4.0,2966.0,1996.0,2,3.0,Downtown,Average,No,2020-03-09,291919
H-1065,1582,3,1.5,2525.0,1979.0,1,3.0,Downtown,Fair,No,2021-11-22,282586
H-1066,1128,2,2.0,3816.0,1965.0,1,0.0,Downtown,Average,No,2023-05-11,221849
H-1067,1023,4,2.0,2877.0,2008.0,1,2.0,Suburbs,Poor,Yes,2022-01-09,166715
H-1068,2496,4,1.0,6044.0,1996.0,2,1.0,Downtown,Fair,No,2023-06-22,413930
H-1069,1519,3,3.0,2528.0,1979.0,2,2.0,Suburbs,Average,No,2022-05-02,302175
H-1070,2007,2,1.0,6132.0,1958.0,2,2.0,Rural,Average,No,2021-05-16,198961
H-1071,1771,2,3.5,5247.0,2014.0,2,2.0,Downtown,Average,No,2020-12-05,439750
H-1072,2086,3,3.5,4593.0,2008.0,3,3.0,Downtown,Good,No,2021-12-05,492780
H-1073,1846,3,2.5,6969.0,2013.0,3,2.0,Industrial,Average,Yes,2020-02-29,202938
H-1074,1030,4,2.5,2328.0,1957.0,2,3.0,Rural,Average,No,2021-12-08,135663
H-1075,2397,4,3.0,6290.0,2001.0,2,1.0,Suburbs,Average,No,2020-04-24,414057
H-1076,1503,4,2.0,4297.0,1967.0,2,1.0,Downtown,Average,No,2024-01-08,339505
H-1077,866,3,2.5,1516.0,2007.0,2,2.0,Suburbs,Good,Yes,2022-08-21,249024
H-1078,1543,4,1.0,5910.0,1998.0,2,3.0,Suburbs,Average,Yes,2022-12-17,292674
H-1079,2700,3,1.0,6578.0,1981.0,1,2.0,Industrial,Good,Yes,2021-04-28,214635
H-1080,2310,3,2.5,3931.0,1997.0,2,0.0,Rural,Good,No,2021-01-13,257361
H-1081,1590,4,2.5,3924.0,1994.0,1,2.0,Industrial,Average,No,2023-03-31,184673
H-1082,1590,2,3.5,4770.0,2003.0,1,2.0,Waterfront,Good,No,2023-01-29,450162
H-1083,1607,2,1.5,4474.0,1995.0,2,2.0,Suburbs,Fair,No,2020-07-24,211684
H-1084,3046,5,3.0,9857.0,1980.0,2,2.0,Rural,Good,No,2021-02-03,341913
H-1085,2029,3,2.0,3324.0,1986.0,3,3.0,Waterfront,Average,No,2024-05-03,507342
H-1086,2058,4,2.0,4550.0,1965.0,2,2.0,Suburbs,Average,Yes,2021-05-24,341443
H-1087,2418,1,2.0,8579.0,1995.0,3,1.0,Downtown,Good,No,2020-02-13,539888
H-1088,1943,4,2.0,3302.0,1995.0,2,2.0,Suburbs,Average,Yes,2020-04-16,329820
H-1089,1644,3,1.5,5982.0,2010.0,2,2.0,Downtown,Average,Yes,2023-07-22,395010
H-1090,1682,2,2.5,2909.0,1995.0,2,3.0,Rural,Good,No,2023-06-21,207296
H-1091,1757,4,3.0,6300.0,2000.0,1,1.0,Rural,Good,No,2021-10-01,297878
H-1092,1777,3,2.0,4268.0,2011.0,2,1.0,Industrial,Average,Yes,2020-09-13,195611
H-1093,2236,3,2.5,6776.0,1984.0,2,1.0,Rural,Good,No,2022-04-13,261869
H-1094,1831,2,3.0,3446.0,1991.0,1,2.0,Waterfront,Average,No,2021-07-09,494509
H-1095,2239,2,3.0,3728.0,1994.0,2,1.0,Suburbs,Fair,No,2021-09-18,289102
H-1096,1751,3,2.5,3571.0,2017.0,1,2.0,Suburbs,Good,No,2021-03-12,405217
H-1097,1847,2,2.0,3360.0,1996.0,1,2.0,Industrial,Average,No,2020-04-15,210243
H-1098,601,5,3.5,1370.0,1979.0,2,2.0,Rural,Average,No,2023-08-17,137149
H-1099,2349,1,2.5,6544.0,1973.0,3,2.0,Rural,Average,No,2022-10-31,248868
H-1100,2007,3,2.0,5964.0,2015.0,2,3.0,Suburbs,Good,Yes,2023-10-29,383694
H-1101,2398,2,2.0,8332.0,1992.0,2,2.0,Rural,Average,No,2022-04-22,279401
H-1102,400,3,3.0,1256.0,1983.0,3,1.0,Waterfront,Excellent,No,2024-07-06,228468
H-1103,3053,5,1.0,9225.0,1972.0,2,1.0,Suburbs,Good,No,2024-05-30,521259
H-1104,1716,2,4.0,4340.0,2010.0,2,2.0,Rural,Average,No,2021-03-30,208497
H-1105,2464,5,1.5,6614.0,1986.0,1,1.0,Suburbs,Good,No,2021-10-09,423977
H-1106,1176,3,3.0,2982.0,1962.0,2,2.0,Downtown,Good,No,2023-06-14,314687
H-1107,2167,4,2.0,7812.0,2020.0,2,3.0,Rural,Good,No,2023-07-24,294891
H-1108,1167,3,2.5,2421.0,1956.0,2,2.0,Downtown,Good,No,2024-03-04,265690
H-1109,1425,5,3.5,2157.0,1991.0,2,2.0,Suburbs,Excellent,No,2022-12-28,362114
H-1110,2948,4,2.0,9222.0,1987.0,2,1.0,Rural,Good,Yes,2022-03-06,341087
H-1111,1685,3,2.5,3380.0,2001.0,1,3.0,Rural,Good,No,2021-09-24,220678
H-1112,1930,2,1.0,7189.0,1993.0,3,3.0,Suburbs,,Yes,2021-12-02,264930
H-1113,2322,2,1.0,8469.0,2013.0,2,,Industrial,Excellent,No,2023-11-24,272766
H-1114,2097,5,2.0,3547.0,1962.0,3,2.0,Suburbs,Average,No,2024-06-28,365126
H-1115,1890,3,3.0,3337.0,1977.0,2,2.0,Industrial,Good,No,2020-03-27,220117
H-1116,2018,3,1.5,5525.0,1950.0,1,1.0,Rural,Average,No,2022-08-29,214068
H-1117,3242,4,1.5,9800.0,1992.0,2,1.0,Suburbs,Excellent,No,2022-05-20,582272
H-1118,1765,3,2.0,3860.0,1991.0,2,1.0,Downtown,Fair,No,2021-09-21,313244
H-1119,1920,5,2.5,6320.0,1999.0,1,2.0,Suburbs,Fair,No,2023-11-26,307627
H-1120,2430,4,3.0,7259.0,2009.0,2,1.0,Downtown,Good,No,2022-08-21,565493
H-1121,2463,4,1.5,5694.0,1950.0,2,1.0,Rural,Good,No,2021-06-08,235986
H-1122,2512,5,1.0,3927.0,2000.0,2,0.0,Suburbs,Average,No,2022-01-13,372897
H-1123,2183,1,3.5,7368.0,1965.0,1,2.0,Suburbs,Fair,No,2021-08-20,293784
H-1124,1114,3,2.0,2269.0,1988.0,2,2.0,Rural,Average,No,2021-12-20,139182
H-1125,2780,3,3.5,9969.0,1964.0,1,1.0,Suburbs,Average,No,2020-04-29,423512
H-1126,1112,3,3.5,2836.0,1982.0,2,3.0,Suburbs,Good,No,2020-07-06,254533
H-1127,1981,4,3.0,5829.0,2002.0,1,2.0,Downtown,Good,Yes,2022-11-10,508795
H-1128,1347,5,1.5,4960.0,1966.0,1,0.0,Rural,Good,No,2023-02-19,168358
H-1129,1761,3,3.0,6443.0,1955.0,2,1.0,Rural,Good,No,2022-12-01,145786
H-1130,1997,3,3.0,4850.0,1980.0,1,2.0,Rural,Excellent,No,2023-07-01,267204
H-1131,1992,5,2.5,4028.0,2018.0,2,1.0,Downtown,Excellent,No,2024-04-28,558234
H-1132,2053,3,2.0,7057.0,1989.0,3,0.0,Suburbs,Average,No,2023-12-11,284086
H-1133,2768,3,2.0,7148.0,1979.0,2,,Downtown,Average,No,2021-12-01,529446
H-1134,2072,3,1.5,4102.0,2018.0,2,2.0,Downtown,Good,No,2020-12-30,461224
H-1135,1653,5,2.5,6217.0,1956.0,3,2.0,Downtown,Fair,Yes,2021-06-06,337846
H-1136,2378,4,2.5,4744.0,1962.0,3,2.0,Suburbs,Good,Yes,2022-09-10,395956
H-1137,2513,4,2.0,3931.0,1953.0,3,3.0,Suburbs,Good,Yes,2023-12-04,429576
H-1138,1063,4,2.5,1648.0,1999.0,1,0.0,Waterfront,Average,No,2023-03-20,323628
H-1139,2158,3,2.0,6594.0,1952.0,2,0.0,Suburbs,Average,No,2022-06-28,309558
H-1140,2220,3,2.5,7002.0,1961.0,2,3.0,Suburbs,Fair,No,2022-10-04,341879
H-1141,1621,4,3.5,3691.0,2014.0,2,2.0,Industrial,Excellent,No,2022-06-03,210977
H-1142,2625,3,1.5,6037.0,1976.0,2,2.0,Suburbs,Good,Yes,2024-06-14,382372
H-1143,1709,4,2.0,4013.0,1999.0,1,0.0,Suburbs,Average,Yes,2023-09-28,305733
H-1144,1875,5,1.5,6000.0,1966.0,3,0.0,Industrial,Good,No,2023-07-31,220116
H-1145,1696,4,2.5,2790.0,2021.0,2,1.0,Industrial,Excellent,Yes,2022-05-16,255847
H-1146,1809,4,3.0,6915.0,1981.0,2,2.0,Suburbs,Average,Yes,2021-07-09,299945
H-1147,1142,4,3.5,,2000.0,2,1.0,Rural,Good,No,2020-02-02,146961
H-1148,935,4,2.0,3739.0,1966.0,2,2.0,Suburbs,Good,No,2020-03-13,215687
H-1149,2756,3,4.0,5315.0,1983.0,1,2.0,Rural,Good,Yes,2020-02-20,331501
H-1150,1291,2,1.0,4426.0,1984.0,2,0.0,Industrial,Excellent,No,2024-06-29,137471
H-1151,1205,3,2.5,2480.0,1973.0,3,1.0,Suburbs,Good,No,2020-07-10,204639
H-1152,507,4,1.0,862.0,2003.0,2,2.0,Waterfront,Average,Yes,2020-08-25,200358
H-1153,1416,3,3.5,5221.0,1967.0,2,0.0,Rural,Good,No,2022-03-21,205031
H-1154,1006,4,2.5,3668.0,1999.0,2,1.0,Suburbs,Fair,No,2022-03-16,214371
H-1155,2785,3,3.0,6987.0,1995.0,2,1.0,Rural,Good,Yes,2024-03-20,331195
H-1156,2405,4,3.0,7830.0,1997.0,2,2.0,Suburbs,Fair,No,2020-05-03,355816
H-1157,1387,2,1.5,4012.0,1982.0,2,2.0,Downtown,Average,No,2024-05-21,285704
H-1158,3151,4,1.0,11445.0,1976.0,1,1.0,Industrial,Good,No,2020-12-28,256475
H-1159,2389,3,3.5,5465.0,1950.0,1,2.0,Suburbs,Good,No,2024-06-12,346584
H-1160,1605,3,2.0,4508.0,2008.0,2,3.0,Suburbs,Good,No,2022-06-25,278529
H-1161,400,3,1.5,1085.0,1959.0,3,2.0,Waterfront,Average,No,2022-12-27,172030
H-1162,3174,4,2.5,7569.0,1974.0,2,0.0,Industrial,Good,No,2021-06-12,297761
H-1163,966,3,2.5,3601.0,2006.0,1,2.0,Waterfront,Average,No,2022-10-21,332341
H-1164,812,3,1.0,1554.0,2015.0,2,2.0,Suburbs,Average,Yes,2023-04-04,207253
H-1165,2413,5,2.0,4521.0,1964.0,1,3.0,Suburbs,Average,No,2020-01-18,391801
H-1166,3263,4,1.0,9600.0,1977.0,2,3.0,Suburbs,Average,Yes,2020-02-27,457775
H-1167,2630,5,2.0,8268.0,1962.0,1,2.0,Suburbs,Good,No,2024-07-09,435035
H-1168,2138,3,3.5,4247.0,1963.0,3,,Industrial,Fair,No,2022-02-04,170177
H-1169,2156,3,4.0,5339.0,2015.0,1,3.0,Rural,Fair,No,2024-04-15,248623
H-1170,2312,5,2.5,8939.0,1983.0,1,2.0,Downtown,Poor,No,2023-05-06,390477
H-1171,2255,3,1.5,4772.0,1974.0,2,2.0,Downtown,Good,No,2021-09-16,473151
H-1172,1968,4,3.5,6240.0,2003.0,1,1.0,Industrial,Fair,No,2020-09-09,175613
