customer_id,gender,senior_citizen,partner,tenure,internet_service,contract_type,payment_method,monthly_charges,total_charges,support_calls,age,income,signup_date,churn
CUST-00915,Female,0,Yes,5,No,Two year,Credit card,55.29,312.39,2.0,40.0,42575.0,2021-08-20,No
CUST-00916,Male,0,No,34,No,One year,Electronic check,58.2,1912.03,3.0,45.0,28678.0,2021-02-12,No
CUST-00917,Female,1,Yes,8,Fiber optic,Month-to-month,Bank transfer,92.67,804.33,2.0,50.0,79119.0,2023-06-26,Yes
CUST-00918,Male,0,Yes,0,No,One year,Electronic check,61.11,36.2,1.0,44.0,15929.0,2019-03-15,Yes
CUST-00919,Female,0,Yes,69,DSL,Two year,Electronic check,95.71,6598.13,0.0,35.0,,2020-03-28,No
CUST-00920,Female,0,No,4,No,Month-to-month,Electronic check,111.14,343.31,1.0,44.0,25350.0,2018-12-19,No
CUST-00921,Female,1,Yes,0,Fiber optic,One year,Bank transfer,90.65,47.68,2.0,57.0,103919.0,2020-11-24,No
CUST-00922,Female,0,No,6,Fiber optic,Month-to-month,Electronic check,,456.57,1.0,27.0,54002.0,2023-08-28,No
CUST-00923,Female,0,Yes,6,DSL,Two year,Bank transfer,74.8,466.11,3.0,43.0,72147.0,2022-04-20,No
CUST-00924,Male,0,No,13,No,Month-to-month,Bank transfer,90.96,1185.9,0.0,32.0,,2022-10-10,No
CUST-00925,Male,0,Yes,60,Fiber optic,Two year,Credit card,67.68,4137.72,1.0,58.0,17129.0,2018-08-07,No
CUST-00926,Female,0,No,50,DSL,One year,Credit card,94.54,4720.73,1.0,20.0,29247.0,2020-11-25,No
CUST-00927,Male,0,No,14,DSL,Month-to-month,Bank transfer,83.42,1167.12,3.0,34.0,73381.0,2023-05-20,No
CUST-00928,Female,0,No,12,DSL,Month-to-month,Bank transfer,54.2,729.33,0.0,47.0,54176.0,2023-05-17,No
CUST-00929,Female,0,No,19,Fiber optic,Month-to-month,Mailed check,91.88,1712.81,1.0,63.0,99567.0,2024-05-03,No
CUST-00930,Female,1,Yes,6,DSL,Month-to-month,Bank transfer,67.74,447.16,2.0,41.0,62440.0,2021-05-17,No
CUST-00931,Female,0,Yes,1,Fiber optic,Month-to-month,Mailed check,61.82,51.89,2.0,34.0,27446.0,2018-01-05,Yes
CUST-00932,Male,0,Yes,67,No,Month-to-month,Electronic check,50.71,3347.44,2.0,68.0,30404.0,2023-10-08,No
CUST-00933,Female,0,No,4,No,Month-to-month,Bank transfer,69.98,,2.0,21.0,52143.0,2024-02-19,No
CUST-00934,Female,0,Yes,5,DSL,Month-to-month,Electronic check,94.89,509.04,0.0,18.0,15000.0,2023-12-14,No
CUST-00935,Female,0,No,15,DSL,Month-to-month,Mailed check,91.67,1442.74,2.0,48.0,133795.0,2022-12-14,No
CUST-00936,Male,0,No,16,Fiber optic,One year,Mailed check,75.6,1283.33,1.0,34.0,63898.0,2019-05-12,Yes
CUST-00937,Male,1,No,0,DSL,Month-to-month,Credit card,82.99,0.0,5.0,27.0,102356.0,2018-11-22,Yes
CUST-00938,Female,0,No,3,No,Month-to-month,Electronic check,103.15,260.09,1.0,51.0,18989.0,2022-07-01,Yes
CUST-00939,Female,0,Yes,11,Fiber optic,Month-to-month,Mailed check,60.5,649.56,,45.0,103439.0,2018-11-26,No
CUST-00940,Male,0,No,27,Fiber optic,One year,Credit card,31.54,792.5,2.0,34.0,187006.0,2024-02-12,No
CUST-00941,Male,0,Yes,6,DSL,Month-to-month,Electronic check,104.03,613.31,2.0,24.0,22191.0,2020-11-10,Yes
CUST-00942,Female,0,No,13,Fiber optic,Month-to-month,Credit card,49.11,621.35,3.0,54.0,77873.0,2018-03-14,No
CUST-00943,Female,0,No,19,No,Month-to-month,Credit card,44.29,877.88,2.0,51.0,49053.0,2018-12-19,No
CUST-00944,Female,0,No,52,Fiber optic,Month-to-month,Mailed check,18.0,825.7,1.0,40.0,19406.0,2019-11-12,Yes
CUST-00945,Male,0,Yes,9,No,Month-to-month,Bank transfer,82.14,702.58,2.0,,65889.0,2022-07-07,Yes
CUST-00946,Female,0,Yes,3,DSL,Month-to-month,Credit card,18.0,,1.0,27.0,80834.0,2022-09-24,No
CUST-00947,Male,0,No,16,DSL,Two year,Bank transfer,42.49,739.2,2.0,20.0,34177.0,2019-05-15,No
CUST-00948,Male,1,No,32,No,One year,Electronic check,82.65,2589.11,0.0,32.0,,2022-02-28,Yes
CUST-00949,Female,1,Yes,2,Fiber optic,Two year,Credit card,86.66,184.65,2.0,41.0,18032.0,2018-03-16,No
CUST-00950,Male,0,No,13,DSL,One year,Electronic check,45.45,584.44,2.0,45.0,19993.0,2018-08-29,No
CUST-00951,Female,0,Yes,0,Fiber optic,One year,Electronic check,60.98,52.15,0.0,38.0,53207.0,2021-06-07,No
CUST-00952,Female,0,No,0,Fiber optic,Two year,Credit card,,29.79,1.0,46.0,49773.0,2022-07-08,No
CUST-00953,Female,0,No,15,Fiber optic,Month-to-month,Electronic check,48.55,734.31,4.0,24.0,31890.0,2023-11-13,No
CUST-00954,Female,0,No,8,No,One year,Bank transfer,72.99,556.19,2.0,62.0,79678.0,2020-10-22,Yes
CUST-00955,Male,0,Yes,44,DSL,Month-to-month,Mailed check,49.95,2105.18,1.0,40.0,67409.0,2018-10-09,Yes
CUST-00956,Male,0,No,22,Fiber optic,One year,Bank transfer,57.67,1281.09,2.0,57.0,82033.0,2023-12-17,No
CUST-00957,Male,1,Yes,14,Fiber optic,Month-to-month,Electronic check,21.06,,1.0,46.0,45529.0,2020-10-21,Yes
CUST-00958,Female,0,Yes,12,Fiber optic,One year,Mailed check,98.99,1109.14,3.0,48.0,70371.0,2021-03-11,No
CUST-00959,Female,0,Yes,16,Fiber optic,Two year,Electronic check,80.3,1223.12,4.0,49.0,37519.0,2023-06-25,Yes
CUST-00960,Male,0,Yes,0,Fiber optic,Month-to-month,Electronic check,88.79,12.62,4.0,48.0,168096.0,2021-10-04,No
CUST-00961,Male,0,Yes,53,DSL,Two year,Electronic check,103.71,5513.59,1.0,50.0,30105.0,2019-12-08,No
CUST-00962,Female,0,No,72,Fiber optic,Month-to-month,Electronic check,40.24,2847.75,,60.0,,2021-06-21,No
CUST-00963,Female,0,No,4,DSL,Month-to-month,Credit card,54.25,188.3,6.0,44.0,50057.0,2022-01-04,No
CUST-00964,Female,0,No,3,DSL,One year,Mailed check,18.0,0.0,5.0,51.0,21476.0,2023-09-16,No
CUST-00965,Female,0,No,3,Fiber optic,Month-to-month,Mailed check,120.0,428.86,3.0,40.0,111396.0,2019-07-05,Yes
CUST-00966,Female,1,No,25,DSL,Month-to-month,Mailed check,60.51,1447.76,3.0,62.0,,2021-08-03,Yes
CUST-00967,Male,0,Yes,25,Fiber optic,Month-to-month,Credit card,96.16,2431.11,1.0,32.0,81688.0,2023-11-27,Yes
CUST-00968,Female,0,Yes,45,DSL,One year,Bank transfer,27.86,1251.95,1.0,67.0,102161.0,2018-04-17,No
CUST-00969,Male,0,No,33,Fiber optic,Month-to-month,Bank transfer,94.89,3195.85,0.0,41.0,60040.0,2019-04-01,No
CUST-00970,Female,0,No,14,No,Two year,Electronic check,120.0,1640.39,0.0,,34360.0,2020-03-22,No
CUST-00971,Male,0,Yes,22,DSL,One year,Mailed check,63.19,1393.24,4.0,43.0,88029.0,2022-05-09,No
CUST-00972,Male,0,No,27,Fiber optic,Month-to-month,Electronic check,34.67,851.17,1.0,32.0,49043.0,2023-05-27,Yes
CUST-00973,Female,0,No,17,Fiber optic,Month-to-month,Bank transfer,60.84,937.35,1.0,53.0,73977.0,2019-04-12,No
CUST-00974,Female,0,No,15,DSL,Two year,Electronic check,18.0,299.82,1.0,32.0,15000.0,2019-08-02,No
CUST-00975,Female,0,No,24,Fiber optic,One year,Bank transfer,63.86,1443.39,0.0,35.0,64099.0,2023-04-13,No
CUST-00976,Female,0,No,19,DSL,One year,Electronic check,89.63,1691.56,0.0,18.0,33417.0,2018-12-14,Yes
CUST-00977,Female,0,No,24,DSL,One year,Mailed check,63.93,1584.88,2.0,35.0,132188.0,2019-09-04,No
CUST-00978,Female,1,Yes,22,No,Month-to-month,Mailed check,56.48,1279.89,1.0,18.0,71243.0,2022-09-13,No
CUST-00979,Female,1,No,30,DSL,One year,Electronic check,80.83,2391.67,4.0,19.0,56608.0,2019-01-25,No
CUST-00980,Female,0,No,24,Fiber optic,One year,Electronic check,83.12,1915.45,0.0,52.0,65629.0,2023-04-25,No
CUST-00981,Female,0,Yes,17,DSL,Month-to-month,Electronic check,18.0,331.47,0.0,53.0,26928.0,2021-02-23,No
CUST-00982,Female,0,No,27,DSL,Two year,Mailed check,67.66,,2.0,47.0,129826.0,2020-11-14,No
CUST-00983,Male,0,Yes,14,DSL,Month-to-month,Bank transfer,120.0,1646.89,0.0,28.0,161914.0,2018-11-13,No
CUST-00984,Male,0,No,6,DSL,Month-to-month,Mailed check,24.95,109.53,1.0,41.0,62053.0,2022-05-12,No
CUST-00985,Male,0,Yes,0,Fiber optic,Month-to-month,Mailed check,62.44,0.0,3.0,41.0,127292.0,2023-09-03,No
CUST-00986,Female,0,Yes,19,Fiber optic,One year,Mailed check,120.0,2308.58,1.0,25.0,34839.0,2022-06-10,No
CUST-00987,Male,0,Yes,21,Fiber optic,Month-to-month,Mailed check,98.13,2122.16,2.0,63.0,30385.0,2020-01-13,Yes
CUST-00988,Male,0,Yes,72,Fiber optic,Month-to-month,Electronic check,49.6,3509.22,1.0,,50239.0,2022-06-26,Yes
CUST-00989,Male,0,No,10,No,Two year,Mailed check,71.18,636.89,1.0,38.0,63637.0,2021-04-09,No
CUST-00990,Female,0,Yes,12,No,Month-to-month,Electronic check,64.94,,1.0,42.0,38700.0,2023-06-24,No
CUST-00991,Male,1,Yes,5,Fiber optic,Month-to-month,Mailed check,42.56,203.93,1.0,44.0,67687.0,2020-12-12,No
CUST-00992,Male,0,No,1,No,Month-to-month,Bank transfer,62.77,75.41,0.0,18.0,58913.0,2019-07-11,Yes
CUST-00993,Male,0,No,35,Fiber optic,Month-to-month,Bank transfer,56.6,1946.4,3.0,38.0,26930.0,2018-08-26,No
CUST-00994,Male,0,No,6,Fiber optic,Month-to-month,Electronic check,68.38,434.78,2.0,32.0,66921.0,2019-10-21,No
CUST-00995,Female,0,No,22,Fiber optic,Month-to-month,Electronic check,42.55,984.1,0.0,27.0,82299.0,2021-08-13,Yes
CUST-00996,Female,1,No,27,No,Month-to-month,Electronic check,26.7,735.89,1.0,38.0,54332.0,2019-02-03,No
CUST-00997,Female,1,Yes,15,Fiber optic,Two year,Mailed check,63.76,1043.44,5.0,67.0,97888.0,2018-04-04,No
CUST-00998,Female,0,No,50,Fiber optic,Month-to-month,Mailed check,116.45,5806.16,1.0,50.0,23613.0,2020-11-17,No
CUST-00999,Female,0,No,14,Fiber optic,One year,Electronic check,67.47,931.44,2.0,34.0,64910.0,2020-03-25,No
CUST-01000,Male,0,Yes,8,No,Month-to-month,Bank transfer,55.05,451.97,0.0,50.0,24290.0,2020-09-11,No
CUST-01001,Male,0,Yes,54,No,Month-to-month,Mailed check,,4754.73,1.0,61.0,25123.0,2020-11-30,No
CUST-01002,Female,0,No,47,DSL,Month-to-month,Bank transfer,60.25,2843.15,2.0,54.0,33571.0,2022-11-30,No
CUST-01003,Female,0,Yes,4,Fiber optic,Month-to-month,Bank transfer,120.0,415.78,1.0,42.0,27854.0,2024-03-01,No
CUST-01004,Female,0,Yes,0,DSL,One year,Bank transfer,64.88,15.63,3.0,32.0,35284.0,2019-09-07,No
CUST-01005,Male,0,No,2,DSL,Month-to-month,Credit card,86.01,153.31,2.0,51.0,43109.0,2024-01-18,No
CUST-01006,Female,1,Yes,8,No,Two year,Electronic check,42.36,309.83,0.0,47.0,81007.0,2019-06-20,No
CUST-01007,Female,0,No,72,Fiber optic,One year,Electronic check,80.09,5768.1,,54.0,40429.0,2022-11-04,No
CUST-01008,Female,0,No,19,Fiber optic,Month-to-month,Bank transfer,73.25,1343.67,0.0,50.0,18932.0,2022-05-16,Yes
CUST-01009,Male,1,Yes,11,Fiber optic,Month-to-month,Mailed check,63.3,639.53,1.0,56.0,97152.0,2018-05-03,No
CUST-01010,Male,0,Yes,52,Fiber optic,Month-to-month,Credit card,49.95,,3.0,34.0,29665.0,2022-08-26,No
CUST-01011,Male,0,No,14,,Month-to-month,Electronic check,45.86,729.4,2.0,60.0,47323.0,2023-10-13,No
CUST-01012,Female,0,Yes,9,DSL,One year,Electronic check,73.47,689.02,2.0,44.0,64082.0,2023-12-20,No
CUST-01013,Male,0,Yes,68,Fiber optic,Two year,Bank transfer,83.87,5697.32,0.0,71.0,55257.0,2022-05-25,No
CUST-01014,Female,0,No,45,DSL,Month-to-month,Electronic check,61.19,2720.19,1.0,32.0,94514.0,2023-01-17,No
CUST-01015,Male,0,Yes,44,DSL,Month-to-month,Electronic check,73.62,3095.48,3.0,66.0,65342.0,2018-06-17,No
CUST-01016,Male,0,Yes,17,DSL,Month-to-month,Credit card,63.86,1049.19,2.0,44.0,29237.0,2019-01-13,No
CUST-01017,Male,0,Yes,37,No,One year,Electronic check,67.96,2550.31,1.0,32.0,181160.0,2019-09-07,No
CUST-01018,Male,0,No,4,DSL,Month-to-month,Mailed check,58.99,283.07,2.0,35.0,,2021-05-29,Yes
CUST-01019,Male,0,No,20,No,Two year,Electronic check,65.54,1342.91,3.0,37.0,44873.0,2020-06-23,No
CUST-01020,Male,0,No,72,Fiber optic,One year,Electronic check,120.0,8647.92,0.0,47.0,87409.0,2022-03-20,No
CUST-01021,Male,1,Yes,8,DSL,Two year,Electronic check,74.35,659.99,0.0,49.0,56935.0,2020-11-10,No
CUST-01022,Male,0,Yes,37,Fiber optic,Month-to-month,Electronic check,84.36,3104.89,1.0,33.0,62288.0,2022-12-21,No
CUST-01023,Female,0,No,16,Fiber optic,One year,Electronic check,78.14,1304.5,2.0,41.0,218668.0,2022-07-30,No
CUST-01024,Male,0,No,0,No,One year,Credit card,57.12,0.0,3.0,71.0,41561.0,2022-10-17,No
CUST-01025,Male,0,Yes,34,No,One year,Bank transfer,103.82,3485.82,0.0,66.0,40511.0,2023-04-26,No
CUST-01026,Female,0,No,4,DSL,Month-to-month,Bank transfer,56.27,174.79,2.0,48.0,52572.0,2023-05-09,No
CUST-01027,Male,0,No,23,Fiber optic,Two year,Electronic check,96.65,2169.73,3.0,42.0,93237.0,2023-01-01,No
CUST-01028,Female,0,No,2,DSL,Two year,Electronic check,54.97,142.89,4.0,43.0,19852.0,2018-06-04,No
CUST-01029,Male,0,No,70,DSL,Month-to-month,Bank transfer,36.2,2496.86,4.0,50.0,,2021-12-31,No
CUST-01030,Female,0,Yes,8,DSL,One year,Bank transfer,75.96,556.03,2.0,27.0,34466.0,2018-02-16,No
CUST-01031,Male,0,No,6,Fiber optic,Month-to-month,Mailed check,31.86,226.85,4.0,38.0,18391.0,2022-10-09,Yes
CUST-01032,Male,0,Yes,3,DSL,Two year,Mailed check,81.07,259.61,3.0,18.0,37990.0,2018-05-24,Yes
CUST-01033,Female,0,No,70,Fiber optic,One year,Mailed check,29.18,2090.73,3.0,47.0,66270.0,2024-04-22,Yes
CUST-01034,Male,0,No,29,No,Month-to-month,Electronic check,55.43,1633.1,0.0,51.0,28725.0,2021-12-09,Yes
CUST-01035,Female,0,No,32,Fiber optic,Month-to-month,Bank transfer,22.05,667.94,4.0,35.0,20824.0,2019-03-03,Yes
CUST-01036,Male,0,No,16,No,Month-to-month,Electronic check,120.0,1923.81,6.0,64.0,,2021-01-02,Yes
CUST-01037,Male,0,Yes,15,DSL,Month-to-month,Electronic check,18.0,276.26,1.0,24.0,82250.0,2023-04-21,No
CUST-01038,Female,0,No,2,Fiber optic,Month-to-month,Bank transfer,65.29,,1.0,21.0,17730.0,2019-02-26,No
CUST-01039,Male,1,Yes,19,No,One year,Electronic check,99.3,1831.47,1.0,45.0,80188.0,2021-06-11,No
CUST-01040,Male,0,Yes,6,DSL,One year,Bank transfer,96.09,542.5,3.0,56.0,80048.0,2018-01-09,No
CUST-01041,Male,0,No,72,Fiber optic,Month-to-month,Credit card,90.54,6620.71,0.0,65.0,86894.0,2023-01-22,No
CUST-01042,Female,0,No,38,DSL,One year,Electronic check,55.48,2087.6,2.0,35.0,101832.0,2019-04-01,No
CUST-01043,Male,0,Yes,12,Fiber optic,Month-to-month,Bank transfer,105.53,1328.0,2.0,57.0,183727.0,2020-06-26,Yes
CUST-01044,Female,1,No,3,Fiber optic,Month-to-month,Mailed check,92.4,253.77,0.0,41.0,39590.0,2021-05-27,No
CUST-01045,Male,0,No,36,No,One year,Electronic check,71.37,,1.0,39.0,52351.0,2018-12-06,Yes
CUST-01046,Female,0,No,3,Fiber optic,Month-to-month,Bank transfer,72.22,261.78,2.0,54.0,38182.0,2023-12-12,No
CUST-01047,Female,1,Yes,5,,Month-to-month,Bank transfer,55.88,327.03,0.0,51.0,49078.0,2021-01-03,No
CUST-01048,Male,0,No,5,DSL,Month-to-month,Bank transfer,37.71,207.94,2.0,19.0,122973.0,2019-06-28,No
CUST-01049,Female,0,No,19,Fiber optic,One year,Credit card,102.11,2008.96,1.0,62.0,21872.0,2022-09-19,No
CUST-01050,Female,0,No,37,Fiber optic,Two year,Electronic check,104.37,3880.61,1.0,61.0,29242.0,2023-09-27,No
CUST-01051,Female,0,No,9,Fiber optic,Month-to-month,Bank transfer,38.48,432.0,1.0,33.0,112006.0,2023-11-09,No
CUST-01052,Male,0,No,2,Fiber optic,Month-to-month,Bank transfer,60.39,,2.0,47.0,90402.0,2020-10-07,No
CUST-01053,Male,0,No,14,No,Two year,Electronic check,60.7,867.21,1.0,48.0,39423.0,2020-04-22,No
CUST-01054,Male,1,No,33,DSL,Month-to-month,Credit card,64.02,2126.83,0.0,45.0,81849.0,2023-12-18,No
CUST-01055,Male,0,No,6,DSL,Month-to-month,Electronic check,66.93,354.75,,34.0,60157.0,2018-05-04,Yes
CUST-01056,Female,0,Yes,5,No,Month-to-month,Bank transfer,93.41,496.03,2.0,32.0,120591.0,2022-10-25,Yes
CUST-01057,Female,0,Yes,70,Fiber optic,Two year,Bank transfer,42.58,2906.1,1.0,,51262.0,2019-02-20,No
CUST-01058,Male,0,No,72,Fiber optic,One year,Mailed check,39.61,2819.21,2.0,58.0,90706.0,2020-12-26,No
CUST-01059,Female,0,Yes,72,DSL,One year,Electronic check,102.1,7251.25,1.0,49.0,239236.0,2024-02-13,No
CUST-01060,Male,0,Yes,39,DSL,One year,Electronic check,51.12,2071.61,1.0,36.0,70182.0,2021-09-23,No
CUST-01061,Male,0,No,5,DSL,One year,Electronic check,27.11,123.97,2.0,52.0,50493.0,2021-05-11,No
CUST-01062,Female,0,No,5,DSL,Month-to-month,Mailed check,50.45,360.59,1.0,18.0,75619.0,2018-05-25,No
CUST-01063,Female,0,Yes,9,Fiber optic,One year,Electronic check,55.1,536.05,5.0,58.0,,2019-10-12,Yes
CUST-01064,Female,0,No,9,Fiber optic,Month-to-month,Mailed check,111.65,1027.25,1.0,18.0,205413.0,2018-01-08,No
CUST-01065,Female,0,No,72,No,One year,Electronic check,92.74,6647.97,0.0,36.0,,2023-08-13,No
CUST-01066,Male,0,No,37,DSL,Month-to-month,Electronic check,99.43,3626.59,,26.0,41616.0,2022-02-19,No
CUST-01067,Male,0,Yes,30,DSL,Month-to-month,Mailed check,89.6,2714.15,,23.0,,2018-10-04,No
CUST-01068,Female,0,No,4,Fiber optic,One year,Bank transfer,93.39,369.98,2.0,58.0,,2020-05-01,Yes
CUST-01069,Male,0,No,57,DSL,Month-to-month,Bank transfer,44.36,2461.56,1.0,35.0,82480.0,2023-03-17,No
CUST-01070,Female,0,No,42,No,Month-to-month,Electronic check,59.04,2403.84,1.0,46.0,36373.0,2018-11-25,No
CUST-01071,Male,0,Yes,4,Fiber optic,Month-to-month,Electronic check,35.3,93.26,2.0,41.0,69277.0,2019-06-24,No
CUST-01072,Female,0,No,49,No,One year,Credit card,58.69,2966.86,0.0,48.0,19828.0,2021-06-22,No
CUST-01073,Female,0,No,7,DSL,Month-to-month,Electronic check,85.52,709.3,1.0,43.0,54774.0,2018-12-06,No
CUST-01074,Female,1,No,2,DSL,Month-to-month,Bank transfer,69.04,148.33,2.0,24.0,64321.0,2020-06-15,No
CUST-01075,Female,0,No,25,DSL,One year,Mailed check,104.34,2615.95,2.0,55.0,136543.0,2024-04-20,No
CUST-01076,Male,0,Yes,25,DSL,Month-to-month,Electronic check,30.76,752.18,2.0,35.0,30869.0,2021-06-28,No
CUST-01077,Male,0,Yes,2,Fiber optic,Two year,Bank transfer,80.01,113.3,1.0,20.0,22765.0,2022-07-02,No
CUST-01078,Female,0,No,9,No,Month-to-month,Credit card,27.55,316.71,0.0,36.0,28645.0,2022-04-04,No
CUST-01079,Male,1,No,72,DSL,Two year,Credit card,67.83,4977.44,1.0,63.0,21983.0,2019-05-12,No
CUST-01080,Female,1,Yes,27,DSL,One year,Bank transfer,87.21,2310.0,0.0,53.0,109315.0,2023-06-06,No
CUST-01081,Male,0,Yes,31,DSL,Month-to-month,Mailed check,58.56,1811.22,1.0,37.0,124142.0,2018-10-13,No
CUST-01082,Female,0,Yes,5,Fiber optic,Two year,Electronic check,81.53,385.16,0.0,37.0,59404.0,2023-11-30,Yes
CUST-01083,Male,0,Yes,1,Fiber optic,One year,Mailed check,36.21,15.2,0.0,37.0,,2019-05-22,No
CUST-01084,Female,0,Yes,7,Fiber optic,Two year,Electronic check,18.0,185.3,3.0,71.0,53123.0,2024-02-15,No
CUST-01085,Male,0,No,6,Fiber optic,Month-to-month,Credit card,81.71,424.66,0.0,47.0,46301.0,2023-02-13,No
CUST-01086,Male,0,No,6,Fiber optic,Month-to-month,Electronic check,117.32,727.24,0.0,48.0,40141.0,2019-02-05,No
CUST-01087,Male,0,No,5,Fiber optic,One year,Mailed check,35.12,212.01,2.0,56.0,40691.0,2019-01-11,No
CUST-01088,Female,0,No,20,No,Month-to-month,Mailed check,101.67,2026.29,3.0,45.0,19366.0,2018-07-18,No
CUST-01089,Female,1,No,9,Fiber optic,Two year,Mailed check,66.3,641.35,0.0,38.0,57443.0,2019-08-03,No
CUST-01090,Male,0,No,41,DSL,One year,Electronic check,24.93,1029.51,1.0,39.0,47848.0,2022-03-25,No
CUST-01091,Male,0,No,4,DSL,One year,Electronic check,31.05,,2.0,40.0,76666.0,2021-05-04,No
CUST-01092,Male,0,Yes,14,DSL,Two year,Mailed check,65.47,840.47,1.0,41.0,51850.0,2021-12-08,No
CUST-01093,Female,1,Yes,0,,Two year,Bank transfer,52.87,0.0,0.0,52.0,44461.0,2018-03-14,No
CUST-01094,Female,0,Yes,15,Fiber optic,Month-to-month,Bank transfer,25.61,380.56,1.0,42.0,29064.0,2018-07-07,No
CUST-01095,Male,0,Yes,1,DSL,One year,Mailed check,18.0,0.0,3.0,52.0,51189.0,2022-06-10,No
CUST-01096,Female,1,Yes,72,Fiber optic,One year,Bank transfer,39.6,2796.9,1.0,40.0,76339.0,2023-06-10,No
CUST-01097,Male,0,Yes,37,Fiber optic,Month-to-month,Bank transfer,70.81,2579.29,2.0,43.0,24686.0,2020-04-22,No
CUST-01098,Male,0,Yes,16,DSL,Two year,Electronic check,64.81,1084.37,2.0,18.0,51662.0,2019-01-26,No
CUST-01099,Male,0,No,2,Fiber optic,Two year,Electronic check,49.96,64.58,1.0,54.0,56377.0,2019-12-24,Yes
CUST-01100,Female,1,No,21,Fiber optic,One year,Credit card,71.06,1451.36,1.0,46.0,31861.0,2020-08-23,No
CUST-01101,Female,0,No,34,DSL,Month-to-month,Mailed check,96.2,3311.67,3.0,55.0,34450.0,2022-01-16,No
CUST-01102,Male,1,Yes,5,No,One year,Electronic check,76.82,303.2,1.0,18.0,56295.0,2020-08-17,No
CUST-01103,Female,0,Yes,20,DSL,One year,Electronic check,61.36,1123.64,3.0,71.0,24833.0,2023-10-03,No
CUST-01104,Male,0,Yes,40,Fiber optic,Month-to-month,Bank transfer,92.84,3695.52,1.0,40.0,60473.0,2020-07-29,Yes
CUST-01105,Male,0,No,35,No,Month-to-month,Bank transfer,36.2,1194.61,1.0,57.0,28646.0,2019-03-01,No
CUST-01106,Female,1,No,38,Fiber optic,Month-to-month,Credit card,58.25,2143.02,1.0,27.0,92754.0,2019-08-05,No
CUST-01107,Female,0,Yes,50,Fiber optic,One year,Mailed check,58.97,2977.17,3.0,50.0,199325.0,2020-12-25,No
CUST-01108,Male,0,Yes,66,No,One year,Electronic check,27.89,1884.54,2.0,27.0,29247.0,2023-01-08,Yes
CUST-01109,Female,0,Yes,12,DSL,Month-to-month,Bank transfer,52.4,668.24,3.0,33.0,67543.0,2023-07-31,No
CUST-01110,Female,0,Yes,20,DSL,One year,Electronic check,18.0,415.44,2.0,68.0,31696.0,2019-03-11,No
CUST-01111,Male,0,Yes,37,Fiber optic,Month-to-month,Electronic check,120.0,4502.06,1.0,39.0,91543.0,2018-01-09,No
CUST-01112,Male,0,Yes,28,No,One year,Electronic check,36.88,926.21,0.0,45.0,22944.0,2023-07-31,No
CUST-01113,Male,0,Yes,72,Fiber optic,One year,Electronic check,112.58,8128.28,0.0,54.0,65404.0,2019-06-19,No
CUST-01114,Female,0,No,0,No,One year,Credit card,66.14,0.0,2.0,48.0,29033.0,2023-04-10,No
CUST-01115,Female,0,No,10,DSL,One year,Bank transfer,81.95,782.13,1.0,,43295.0,2021-07-14,No
CUST-01116,Male,0,No,7,No,Month-to-month,Electronic check,50.34,380.4,2.0,47.0,26407.0,2020-08-04,Yes
CUST-01117,Male,0,No,7,No,Month-to-month,Bank transfer,71.24,412.17,2.0,75.0,80290.0,2018-12-10,No
CUST-01118,Female,0,Yes,6,Fiber optic,One year,Bank transfer,84.51,419.5,1.0,41.0,29667.0,2022-04-24,Yes
CUST-01119,Female,0,Yes,29,No,One year,Credit card,84.94,2494.94,0.0,44.0,68266.0,2023-04-01,No
CUST-01120,Female,0,Yes,2,DSL,Month-to-month,Credit card,88.24,200.87,2.0,56.0,,2020-12-16,No
CUST-01121,Male,0,No,32,No,Month-to-month,Electronic check,53.95,1733.24,3.0,57.0,45766.0,2020-11-11,No
CUST-01122,Male,1,No,28,No,Month-to-month,Credit card,50.59,1372.52,1.0,58.0,53565.0,2022-11-05,No
CUST-01123,Male,0,Yes,6,DSL,Month-to-month,Electronic check,18.0,145.19,1.0,50.0,31036.0,2021-03-17,Yes
CUST-01124,Female,0,Yes,6,Fiber optic,Month-to-month,Electronic check,80.7,518.22,1.0,25.0,55615.0,2023-01-15,No
CUST-01125,Female,1,No,23,Fiber optic,Month-to-month,Electronic check,97.47,2246.08,,64.0,122786.0,2018-05-07,No
CUST-01126,Female,0,Yes,34,DSL,One year,Electronic check,113.48,3799.45,0.0,25.0,30734.0,2023-07-03,No
CUST-01127,Male,1,No,50,DSL,Month-to-month,Credit card,74.16,3686.74,1.0,46.0,99020.0,2019-09-07,Yes
CUST-01128,Female,0,No,45,DSL,Two year,Bank transfer,42.01,1932.34,3.0,31.0,120434.0,2019-02-01,No
CUST-01129,Female,0,Yes,72,Fiber optic,Month-to-month,Bank transfer,18.0,1362.36,1.0,41.0,30040.0,2018-03-17,Yes
CUST-01130,Female,0,No,20,Fiber optic,Month-to-month,Credit card,96.25,1908.67,2.0,46.0,20475.0,2023-05-09,Yes
CUST-01131,Female,0,Yes,57,No,Month-to-month,Mailed check,18.0,,2.0,46.0,58757.0,2018-05-21,No
CUST-01132,Male,0,Yes,39,DSL,One year,Electronic check,54.78,2128.34,0.0,,35297.0,2024-02-15,No
CUST-01133,Male,0,No,54,Fiber optic,One year,Bank transfer,58.27,3160.32,3.0,64.0,150416.0,2021-08-16,No
