hotel,is_canceled,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,22,December,49,4,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,52.4,0,2,Check-Out,8/12/2015
Resort Hotel,0,22,December,49,4,2,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient,49.4,0,0,Check-Out,8/12/2015
Resort Hotel,0,130,December,49,4,2,6,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,0,Contract,35.7,1,0,Check-Out,12/12/2015
Resort Hotel,0,44,December,49,5,0,0,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,I,1,No Deposit,134.0,0,Transient-Party,0.0,0,0,Check-Out,5/12/2015
Resort Hotel,0,66,December,49,5,1,1,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,64.0,0,0,Check-Out,7/12/2015
Resort Hotel,1,66,December,49,5,1,1,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,64.0,0,0,Canceled,2/12/2015
Resort Hotel,1,66,December,49,5,1,1,1,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,52.0,0,0,Canceled,3/12/2015
Resort Hotel,1,54,December,49,5,1,1,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0,Transient,39.1,0,1,Canceled,2/12/2015
Resort Hotel,0,66,December,49,5,1,1,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,3,No Deposit,155.0,0,Transient-Party,64.0,0,0,Check-Out,7/12/2015
Resort Hotel,0,26,December,49,5,1,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,6.0,0,Transient,26.0,0,0,Check-Out,7/12/2015
Resort Hotel,0,66,December,49,5,1,1,3,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,155.0,0,Transient-Party,86.4,0,0,Check-Out,7/12/2015
Resort Hotel,0,66,December,49,5,1,1,1,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,52.0,0,0,Check-Out,7/12/2015
Resort Hotel,1,66,December,49,5,1,1,1,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,52.0,0,0,Canceled,2/12/2015
Resort Hotel,0,66,December,49,5,1,1,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,68.0,0,Transient-Party,64.0,0,0,Check-Out,7/12/2015
Resort Hotel,1,66,December,49,5,1,1,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,64.0,0,0,Canceled,4/12/2015
Resort Hotel,0,66,December,49,5,1,1,1,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,155.0,0,Transient-Party,52.0,0,0,Check-Out,7/12/2015
Resort Hotel,0,66,December,49,5,1,1,1,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,155.0,0,Transient-Party,0.0,0,0,Check-Out,7/12/2015
Resort Hotel,0,59,December,49,5,2,1,1,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0,Transient,48.4,0,2,Check-Out,8/12/2015
Resort Hotel,0,59,December,49,5,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240.0,0,Transient,68.45,0,2,Check-Out,8/12/2015
Resort Hotel,1,23,December,49,5,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,58.0,0,1,Canceled,24-11-2015
Resort Hotel,1,24,December,49,5,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,78.0,0,1,Canceled,24-11-2015
Resort Hotel,1,149,December,49,5,2,1,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38.0,0,Transient,68.0,0,0,Canceled,19-11-2015
Resort Hotel,1,44,December,49,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,0,Transient-Party,70.0,0,0,Canceled,30-11-2015
Resort Hotel,1,45,December,49,5,2,1,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,0,Transient-Party,68.0,0,0,Canceled,24-11-2015
Resort Hotel,1,54,December,49,5,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,36.45,0,2,Canceled,18-11-2015
Resort Hotel,1,60,December,49,5,2,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,36.0,0,0,Canceled,10/11/2015
Resort Hotel,0,45,December,49,5,2,1,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,F,4,No Deposit,38.0,0,Transient-Party,68.0,0,0,Check-Out,8/12/2015
Resort Hotel,0,45,December,49,5,2,1,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,0,Transient-Party,68.0,0,0,Check-Out,8/12/2015
Resort Hotel,0,54,December,49,5,2,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0,Transient,72.5,0,2,Check-Out,8/12/2015
Resort Hotel,1,46,December,49,5,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0,Transient,26.1,0,1,No-Show,5/12/2015
Resort Hotel,0,113,December,49,5,2,1,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,314.0,0,Contract,55.92,0,1,Check-Out,8/12/2015
Resort Hotel,1,58,December,49,5,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261.0,0,Transient,22.5,0,1,Canceled,27-11-2015
Resort Hotel,0,45,December,49,5,2,1,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,0,Transient-Party,68.0,0,0,Check-Out,8/12/2015
Resort Hotel,0,33,December,49,5,2,1,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,109.0,1,2,Check-Out,8/12/2015
Resort Hotel,0,45,December,49,5,2,1,3,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,38.0,0,Transient-Party,91.8,0,0,Check-Out,8/12/2015
Resort Hotel,1,54,December,49,5,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,36.45,0,2,Canceled,26-11-2015
Resort Hotel,0,39,December,50,6,2,0,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175.0,0,Transient,63.72,0,0,Check-Out,8/12/2015
Resort Hotel,1,81,December,50,6,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,41.4,0,2,Canceled,17-11-2015
Resort Hotel,1,81,December,50,6,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,40.5,0,2,Canceled,17-11-2015
Resort Hotel,1,68,December,50,6,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,40.5,0,2,Canceled,17-11-2015
Resort Hotel,0,31,December,50,6,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,65.7,0,2,Check-Out,10/12/2015
Resort Hotel,0,35,December,50,7,1,0,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,0,Transient,45.0,0,0,Check-Out,8/12/2015
Resort Hotel,1,49,December,50,7,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36.0,0,Transient,39.96,0,0,Canceled,13-11-2015
Resort Hotel,1,35,December,50,7,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,44.49,0,1,Canceled,2/11/2015
Resort Hotel,1,25,December,50,7,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,44.49,0,0,Canceled,13-11-2015
Resort Hotel,0,183,December,50,8,8,20,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0,Transient,44.5,0,1,Check-Out,5/1/2016
Resort Hotel,0,140,December,50,10,0,0,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,I,0,No Deposit,241.0,0,Transient,0.0,0,1,Check-Out,10/12/2015
Resort Hotel,0,192,December,50,10,0,1,2,0.0,0,BB,ZAF,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,240.0,0,Transient,32.4,0,2,Check-Out,11/12/2015
Resort Hotel,0,29,December,50,10,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0,Transient-Party,26.1,0,1,Check-Out,13-12-2015
Resort Hotel,0,29,December,50,10,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0,Transient-Party,26.1,0,0,Check-Out,13-12-2015
Resort Hotel,0,66,December,50,10,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,0,Transient,50.93,0,0,Check-Out,17-12-2015
Resort Hotel,0,126,December,50,11,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,24.95,0,1,Check-Out,15-12-2015
Resort Hotel,0,56,December,50,11,2,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,58.7,0,1,Check-Out,16-12-2015
Resort Hotel,0,66,December,50,12,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,0,Transient,56.7,0,0,Check-Out,19-12-2015
Resort Hotel,0,194,December,50,12,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,28.33,0,0,Check-Out,19-12-2015
Resort Hotel,1,149,December,51,13,6,13,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,31.12,0,2,Canceled,30-07-2015
Resort Hotel,0,70,December,51,14,1,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0,Transient,21.37,0,0,Check-Out,17-12-2015
Resort Hotel,1,33,December,51,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,46.4,0,2,Canceled,24-11-2015
Resort Hotel,0,103,December,51,14,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,26.95,0,1,Check-Out,19-12-2015
Resort Hotel,0,71,December,51,15,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,240.0,0,Transient,0.0,0,0,Check-Out,15-12-2015
Resort Hotel,0,50,December,51,17,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,0,Transient,25.0,0,0,Check-Out,18-12-2015
Resort Hotel,0,44,December,51,17,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient,29.0,1,0,Check-Out,18-12-2015
Resort Hotel,0,261,December,51,17,2,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,0,Transient,38.7,0,2,Check-Out,26-12-2015
Resort Hotel,1,125,December,51,17,2,8,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,46.16,0,2,Canceled,14-09-2015
Resort Hotel,0,52,December,51,17,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,0,Transient,37.3,0,1,Check-Out,27-12-2015
Resort Hotel,0,49,December,51,17,6,13,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177.0,0,Transient,45.33,0,0,Check-Out,5/1/2016
Resort Hotel,1,58,December,51,17,6,13,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314.0,0,Transient,51.99,0,0,Canceled,21-10-2015
Resort Hotel,0,113,December,51,18,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,0,Transient,0.0,0,2,Check-Out,18-12-2015
Resort Hotel,0,60,December,51,18,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient,56.7,1,2,Check-Out,19-12-2015
Resort Hotel,0,45,December,51,18,2,2,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,8.0,0,Transient,47.0,1,1,Check-Out,22-12-2015
Resort Hotel,0,86,December,51,18,2,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,0,Transient,56.4,1,0,Check-Out,23-12-2015
Resort Hotel,1,93,December,51,19,0,1,2,0.0,0,FB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,0,Transient,80.0,0,0,Canceled,9/11/2015
Resort Hotel,0,39,December,51,19,2,1,2,0.0,0,BB,KOR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,0,Transient,46.4,0,1,Check-Out,22-12-2015
Resort Hotel,0,88,December,51,19,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177.0,0,Transient,40.5,0,0,Check-Out,23-12-2015
Resort Hotel,1,113,December,51,19,2,2,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,66.0,0,1,Canceled,31-08-2015
Resort Hotel,1,118,December,52,20,4,9,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,50.33,0,2,Canceled,26-10-2015
Resort Hotel,1,260,December,52,20,4,9,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,33.58,0,1,Canceled,4/4/2015
Resort Hotel,1,216,December,52,20,4,9,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,40.29,0,1,Canceled,4/7/2015
Resort Hotel,1,169,December,52,20,4,9,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,36.26,0,1,Canceled,31-10-2015
Resort Hotel,1,216,December,52,20,4,9,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,44.77,0,1,Canceled,4/7/2015
Resort Hotel,1,260,December,52,20,4,9,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,47.54,0,1,Canceled,24-08-2015
Resort Hotel,0,48,December,52,20,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,48.0,0,0,Check-Out,24-12-2015
Resort Hotel,1,113,December,52,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,0,Transient,32.4,0,1,Canceled,31-08-2015
Resort Hotel,1,113,December,52,20,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,32.4,0,1,Canceled,31-08-2015
Resort Hotel,0,126,December,52,21,1,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147.0,0,Transient,58.52,0,0,Check-Out,27-12-2015
Resort Hotel,0,67,December,52,21,1,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0,Transient,58.5,0,0,Check-Out,27-12-2015
Resort Hotel,1,209,December,52,21,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,314.0,0,Contract,54.0,0,1,Canceled,16-12-2015
Resort Hotel,0,49,December,52,21,3,5,1,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,0,Transient,46.27,0,1,Check-Out,29-12-2015
Resort Hotel,1,94,December,52,21,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,0,Transient,31.88,0,2,Canceled,21-09-2015
Resort Hotel,1,94,December,52,21,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,31.18,0,2,Canceled,21-09-2015
Resort Hotel,1,39,December,52,21,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0,Transient,50.77,0,2,Canceled,16-11-2015
Resort Hotel,1,94,December,52,21,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,31.18,0,1,Canceled,21-09-2015
Resort Hotel,1,94,December,52,21,3,6,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,0,Transient,38.81,0,1,Canceled,22-09-2015
Resort Hotel,0,119,December,52,21,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0,Transient,24.95,0,1,Check-Out,28-12-2015
Resort Hotel,1,3,December,52,22,0,4,3,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0,Transient,110.75,0,0,Canceled,20-12-2015
Resort Hotel,1,57,December,52,22,0,5,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,0,Transient,54.68,0,1,Canceled,29-10-2015
Resort Hotel,0,54,December,52,22,0,5,3,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,196.0,0,Transient,85.0,1,1,Check-Out,27-12-2015
Resort Hotel,1,43,December,52,22,1,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,39.0,0,0,Canceled,24-11-2015
Resort Hotel,0,60,December,52,22,2,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,36.0,0,0,Check-Out,29-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,0,Transient-Party,64.14,0,1,Check-Out,29-12-2015
Resort Hotel,0,139,December,52,22,0,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,25.11,0,1,Check-Out,26-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0,Transient,65.57,0,1,Check-Out,29-12-2015
Resort Hotel,1,131,December,52,22,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0,Transient-Party,55.0,0,0,Canceled,2/12/2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0,Transient-Party,64.14,0,1,Check-Out,29-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,0,Transient-Party,64.14,0,1,Check-Out,29-12-2015
Resort Hotel,0,70,December,52,22,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0,Transient,34.79,0,0,Check-Out,29-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,IRL,Groups,TA/TO,0,0,0,A,D,0,No Deposit,335.0,0,Transient-Party,75.57,0,1,Check-Out,29-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,314.0,0,Transient-Party,81.29,0,1,Check-Out,29-12-2015
Resort Hotel,1,1,December,52,22,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,8.0,0,Transient,51.0,0,0,Canceled,22-12-2015
Resort Hotel,0,131,December,52,22,2,5,1,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,0,Transient-Party,42.57,0,0,Check-Out,29-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,AUS,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314.0,0,Transient-Party,72.14,0,1,Check-Out,29-12-2015
Resort Hotel,0,131,December,52,22,2,5,2,0.0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314.0,0,Transient-Party,72.14,0,1,Check-Out,29-12-2015
Resort Hotel,0,83,December,52,23,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0,Transient,43.57,0,2,Check-Out,26-12-2015
Resort Hotel,0,119,December,52,23,0,4,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,242.0,0,Transient,85.2,1,1,Check-Out,27-12-2015
Resort Hotel,0,49,December,52,23,0,0,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,0,Transient,0.0,0,0,Check-Out,23-12-2015
Resort Hotel,0,49,December,52,23,0,0,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,0,Transient,0.0,0,1,Check-Out,23-12-2015
Resort Hotel,0,48,December,52,23,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,75.2,0,2,Check-Out,28-12-2015
Resort Hotel,0,111,December,52,23,2,4,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,0,Transient,38.29,0,1,Check-Out,29-12-2015
Resort Hotel,0,100,December,52,23,2,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156.0,0,Transient,31.64,0,0,Check-Out,29-12-2015
Resort Hotel,1,70,December,52,23,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,50.4,0,0,Canceled,28-10-2015
Resort Hotel,0,44,December,52,23,2,5,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,0,Transient,73.4,0,0,Check-Out,30-12-2015
Resort Hotel,0,99,December,52,23,2,4,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0,Transient,37.67,0,1,Check-Out,29-12-2015
Resort Hotel,0,44,December,52,23,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,0,Transient,56.0,1,0,Check-Out,30-12-2015
Resort Hotel,0,65,December,52,23,2,8,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0,Transient,82.17,0,1,Check-Out,2/1/2016
Resort Hotel,0,45,December,52,24,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,31.0,0,0,Check-Out,26-12-2015
Resort Hotel,0,44,December,52,24,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,27.0,0,0,Check-Out,26-12-2015
Resort Hotel,0,45,December,52,24,0,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,,0,Transient,44.0,0,1,Check-Out,26-12-2015
Resort Hotel,0,66,December,52,24,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,0,Transient,43.2,0,1,Check-Out,26-12-2015
Resort Hotel,0,59,December,52,24,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,0,Transient-Party,45.0,0,1,Check-Out,27-12-2015
Resort Hotel,0,155,December,52,24,0,3,2,0.0,1,BB,GBR,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient-Party,47.6,0,3,Check-Out,27-12-2015
Resort Hotel,0,59,December,52,24,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,,0,Transient-Party,51.0,1,0,Check-Out,27-12-2015
Resort Hotel,0,155,December,52,24,0,3,3,0.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250.0,0,Transient-Party,73.1,0,2,Check-Out,27-12-2015
Resort Hotel,0,44,December,52,24,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196.0,0,Transient,58.0,0,1,Check-Out,27-12-2015
Resort Hotel,1,113,December,52,24,2,4,2,2.0,1,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,0,Transient,73.1,0,1,Canceled,16-12-2015
Resort Hotel,0,86,December,52,24,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,171.0,0,Transient,34.33,0,1,Check-Out,31-12-2015
Resort Hotel,0,127,December,52,24,2,5,2,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient-Party,94.36,0,1,Check-Out,31-12-2015
Resort Hotel,0,131,December,52,24,2,5,2,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0,Transient,90.07,0,0,Check-Out,31-12-2015
Resort Hotel,0,119,December,52,24,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,0,Transient,29.96,0,0,Check-Out,31-12-2015
Resort Hotel,0,127,December,52,24,2,5,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,0,Transient-Party,37.29,0,1,Check-Out,31-12-2015
Resort Hotel,0,79,December,52,24,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,0,Transient,57.29,0,2,Check-Out,31-12-2015
